SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-53.15038,43.60697,0.0117
-58.74516,43.60697,0.0043
-55.94777,48.45219,0.0137
-44.75822,48.45219,0.0015
-39.16344,48.45219,0.0043
-33.56866,48.45219,0.0031
-27.97388,48.45219,0.0035
-22.37911,48.45219,0.0036
-16.78433,48.45219,0.0039
-11.18955,48.45219,0.0044
-5.594777,48.45219,0.0041
1.24345e-14,48.45219,0.0045
5.594777,48.45219,0.0038
11.18955,48.45219,0.0047
16.78433,48.45219,0.0042
22.37911,48.45219,0.0037
27.97388,48.45219,0.004
33.56866,48.45219,0.0029
39.16344,48.45219,0.004
44.75822,48.45219,0.0014
55.94777,48.45219,0.0123
58.74516,53.29741,0.0069
53.15038,53.29741,0.026
47.5556,53.29741,0.0052
41.96083,53.29741,0.0188
36.36605,53.29741,0.0118
30.77127,53.29741,0.0136
25.1765,53.29741,0.0129
19.58172,53.29741,0.0124
13.98694,53.29741,0.0136
8.392165,53.29741,0.0125
2.797389,53.29741,0.0129
-2.797389,53.29741,0.0131
-8.392165,53.29741,0.0128
-13.98694,53.29741,0.0138
-19.58172,53.29741,0.0138
-25.1765,53.29741,0.0132
-30.77127,53.29741,0.0132
-36.36605,53.29741,0.0122
-41.96083,53.29741,0.0183
-47.5556,53.29741,0.006
-53.15038,53.29741,0.0255
-58.74516,53.29741,0.0065
-55.94777,58.14263,0.0053
-50.35299,58.14263,0.0053
-44.75822,58.14263,0.0049
-39.16344,58.14263,0.0041
-33.56866,58.14263,0.0044
-27.97388,58.14263,0.0042
-22.37911,58.14263,0.0044
-16.78433,58.14263,0.0046
-11.18955,58.14263,0.0044
-5.594777,58.14263,0.0042
1.24345e-14,58.14263,0.0043
5.594777,58.14263,0.0041
11.18955,58.14263,0.0042
16.78433,58.14263,0.0043
22.37911,58.14263,0.004
27.97388,58.14263,0.0042
33.56866,58.14263,0.0045
39.16344,58.14263,0.0042
44.75822,58.14263,0.005
50.35299,58.14263,0.0051
55.94777,58.14263,0.0063
